order_id,user_id,order_date,days_since_last_order,product_id,product_category,order_value,is_repeat_order
15814,128,2023-10-16,,360,Diabetes Care,375.36,0
15815,863,2023-10-15,43.0,112,Heart Care,1042.1,1
15816,6388,2023-02-24,12.0,47,Diabetes Care,784.41,1
15817,2494,2023-10-18,2.0,404,Pain Relief,577.58,1
15818,4952,2023-05-17,,192,Diabetes Care,1314.34,0
15819,3306,2023-07-27,,409,Pain Relief,613.2,0
15820,979,2023-12-10,32.0,57,Pain Relief,1058.69,1
15821,3380,2023-12-26,,343,Cold & Cough,1245.14,0
15822,6663,2023-06-01,,147,Skin Care,1202.92,0
15823,108,2023-02-21,33.0,178,Pain Relief,256.81,1
15824,6811,2023-06-11,30.0,309,Heart Care,1305.74,1
15825,6632,2023-04-23,,132,Cold & Cough,1088.92,0
15826,2589,2023-10-26,9.0,190,Digestive Health,842.04,1
15827,6622,2023-05-24,10.0,162,Heart Care,154.14,1
15828,562,2023-06-16,,51,Pain Relief,851.33,0
15829,2503,2023-03-30,,6,Digestive Health,1272.94,0
15830,5059,2023-07-24,27.0,478,Cold & Cough,1057.72,1
15831,1376,2023-04-25,36.0,306,Vitamins,365.44,1
15832,2892,2023-04-06,30.0,141,Digestive Health,650.53,1
15833,3535,2023-12-05,22.0,107,Heart Care,851.11,1
15834,65,2023-11-08,,25,Diabetes Care,487.01,0
15835,5946,2023-08-22,44.0,334,Vitamins,1421.22,1
15836,6352,2023-10-21,6.0,276,Diabetes Care,881.39,1
15837,4155,2023-05-18,,71,Skin Care,592.3,0
15838,340,2023-05-25,15.0,215,Diabetes Care,221.84,1
15839,944,2023-02-24,,6,Diabetes Care,1266.26,0
15840,6417,2023-02-05,,340,Diabetes Care,218.84,0
15841,2001,2023-11-03,,72,Vitamins,1429.04,0
15842,4411,2023-08-02,28.0,283,Vitamins,845.08,1
15843,4347,2023-03-05,33.0,208,Vitamins,421.21,1
15844,7122,2023-04-04,,183,Cold & Cough,473.62,0
15845,1379,2023-12-24,13.0,459,Pain Relief,959.65,1
15846,7474,2023-06-12,,395,Cold & Cough,1371.15,0
15847,3437,2023-07-31,,293,Pain Relief,511.42,0
15848,6464,2023-12-05,17.0,458,Cold & Cough,559.22,1
15849,6645,2023-11-28,9.0,195,Digestive Health,982.26,1
15850,542,2023-11-12,1.0,367,Pain Relief,168.87,1
15851,5001,2023-11-21,,327,Pain Relief,1434.24,0
15852,7078,2023-06-23,,20,Diabetes Care,380.96,0
15853,770,2023-05-12,,324,Skin Care,772.47,0
15854,162,2023-07-25,17.0,347,Digestive Health,562.5,1
15855,1875,2023-03-14,,273,Skin Care,905.14,0
15856,4239,2023-11-19,17.0,159,Pain Relief,1495.68,1
15857,5048,2023-09-10,41.0,440,Vitamins,921.38,1
15858,7832,2023-06-20,,329,Diabetes Care,590.19,0
15859,7779,2023-02-23,,495,Heart Care,297.97,0
15860,4189,2023-01-20,23.0,309,Cold & Cough,365.98,1
15861,6259,2023-02-22,,1,Vitamins,1038.97,0
15862,2744,2023-06-16,,98,Skin Care,1033.57,0
15863,7532,2023-09-15,19.0,13,Cold & Cough,712.39,1
15864,7587,2023-08-17,,475,Cold & Cough,1421.1,0
15865,5031,2023-04-14,,430,Digestive Health,875.31,0
15866,5543,2023-10-31,,324,Diabetes Care,1408.86,0
15867,1926,2023-04-21,,248,Heart Care,1199.88,0
15868,5757,2023-02-15,,1,Cold & Cough,284.87,0
15869,3764,2023-10-29,19.0,12,Skin Care,940.6,1
15870,2648,2023-04-16,,450,Vitamins,244.48,0
15871,2087,2023-08-12,,59,Pain Relief,399.07,0
15872,961,2023-08-01,14.0,461,Vitamins,915.84,1
15873,629,2023-10-29,26.0,30,Vitamins,824.11,1
15874,3094,2023-03-08,,247,Pain Relief,399.92,0
15875,3890,2023-03-22,,413,Pain Relief,784.72,0
15876,3260,2023-02-06,35.0,276,Cold & Cough,591.58,1
15877,495,2023-07-29,5.0,403,Heart Care,1142.81,1
15878,6673,2023-02-07,15.0,339,Cold & Cough,894.68,1
15879,4100,2023-08-23,27.0,492,Heart Care,651.53,1
15880,3104,2023-06-14,,361,Vitamins,878.71,0
15881,7375,2023-02-11,,380,Heart Care,1395.21,0
15882,3469,2023-02-14,,341,Cold & Cough,1495.67,0
15883,7466,2023-06-05,10.0,184,Diabetes Care,539.54,1
15884,1138,2023-10-27,43.0,218,Digestive Health,1472.42,1
15885,6458,2023-09-22,27.0,221,Skin Care,1426.9,1
15886,3500,2023-01-27,,316,Digestive Health,920.07,0
15887,3829,2023-07-24,,286,Diabetes Care,829.31,0
15888,6732,2023-09-11,,498,Pain Relief,503.0,0
15889,4836,2023-01-22,43.0,444,Cold & Cough,1017.43,1
15890,2377,2023-04-18,3.0,468,Skin Care,1451.8,1
15891,4519,2023-02-05,,121,Heart Care,278.18,0
15892,7174,2023-09-04,41.0,52,Pain Relief,648.98,1
15893,445,2023-06-06,33.0,36,Skin Care,450.16,1
15894,5018,2023-07-13,23.0,471,Pain Relief,830.39,1
15895,113,2023-03-19,15.0,351,Digestive Health,1102.28,1
15896,202,2023-03-07,,62,Diabetes Care,1473.01,0
15897,1612,2023-01-27,18.0,292,Digestive Health,1012.63,1
15898,2021,2023-10-14,,192,Vitamins,260.49,0
15899,2134,2023-02-07,36.0,494,Heart Care,806.42,1
15900,1072,2023-12-26,41.0,408,Pain Relief,954.34,1
15901,3935,2023-06-14,,119,Digestive Health,649.32,0
15902,5382,2023-12-11,4.0,481,Heart Care,1475.03,1
15903,3158,2023-05-17,27.0,222,Pain Relief,754.36,1
15904,3973,2023-11-25,26.0,47,Diabetes Care,517.79,1
15905,6710,2023-10-31,19.0,419,Skin Care,447.82,1
15906,3734,2023-09-25,39.0,175,Pain Relief,1076.23,1
15907,6850,2023-03-17,,22,Pain Relief,573.49,0
15908,3460,2023-07-27,,329,Skin Care,786.12,0
15909,432,2023-02-06,,223,Diabetes Care,1460.02,0
15910,3597,2023-02-16,,429,Skin Care,851.71,0
15911,6138,2023-09-13,,21,Skin Care,604.42,0
15912,4538,2023-04-02,,495,Diabetes Care,1347.75,0
15913,4371,2023-04-28,36.0,171,Skin Care,1124.97,1
15914,7319,2023-02-09,45.0,135,Heart Care,306.9,1
15915,5704,2023-06-10,,29,Digestive Health,668.3,0
15916,5359,2023-03-26,,49,Diabetes Care,845.5,0
15917,3402,2023-09-19,22.0,79,Skin Care,1190.61,1
15918,4490,2023-06-19,4.0,118,Digestive Health,520.53,1
15919,1232,2023-06-12,,18,Cold & Cough,1383.04,0
15920,1192,2023-04-09,,195,Digestive Health,1065.03,0
15921,6570,2023-07-25,33.0,259,Skin Care,655.08,1
15922,4726,2023-09-28,5.0,146,Pain Relief,977.5,1
15923,4350,2023-11-22,,410,Diabetes Care,953.58,0
15924,3825,2023-08-03,26.0,274,Pain Relief,1363.17,1
15925,811,2023-12-03,,475,Heart Care,493.13,0
15926,7786,2023-01-14,4.0,323,Vitamins,292.23,1
15927,660,2023-04-05,,111,Vitamins,573.56,0
15928,69,2023-11-05,26.0,33,Vitamins,422.99,1
15929,862,2023-12-17,12.0,123,Vitamins,568.0,1
15930,6633,2023-10-06,25.0,170,Skin Care,889.55,1
15931,2213,2023-03-08,,91,Digestive Health,286.43,0
15932,4195,2023-06-14,,462,Skin Care,865.0,0
15933,6685,2023-01-19,,129,Digestive Health,287.8,0
15934,776,2023-07-22,,327,Digestive Health,927.64,0
15935,7240,2023-03-18,13.0,448,Vitamins,1383.42,1
15936,2671,2023-02-16,16.0,460,Digestive Health,1233.19,1
15937,360,2023-01-12,,482,Cold & Cough,504.95,0
15938,4442,2023-01-18,,15,Heart Care,582.64,0
15939,6326,2023-06-01,,19,Diabetes Care,587.51,0
15940,3676,2023-11-02,28.0,191,Heart Care,1095.44,1
15941,720,2023-06-14,37.0,239,Pain Relief,1437.02,1
15942,553,2023-12-22,38.0,329,Skin Care,1459.65,1
15943,846,2023-03-15,6.0,243,Diabetes Care,836.59,1
15944,3704,2023-09-08,,58,Skin Care,1442.88,0
15945,1402,2023-04-13,35.0,404,Heart Care,266.0,1
15946,6658,2023-06-26,24.0,123,Diabetes Care,435.03,1
15947,7907,2023-02-05,26.0,337,Skin Care,1395.16,1
15948,1982,2023-01-03,,183,Heart Care,326.84,0
15949,5718,2023-08-11,40.0,466,Diabetes Care,1380.63,1
15950,814,2023-01-18,,338,Vitamins,766.93,0
15951,716,2023-12-20,22.0,417,Diabetes Care,870.77,1
15952,557,2023-10-08,35.0,232,Diabetes Care,1027.9,1
15953,5829,2023-02-17,,306,Skin Care,483.63,0
15954,4616,2023-07-05,,262,Skin Care,734.1,0
15955,2477,2023-07-23,42.0,18,Heart Care,336.71,1
15956,6440,2023-11-20,2.0,131,Pain Relief,1151.29,1
15957,2799,2023-11-07,,203,Heart Care,1367.72,0
15958,89,2023-10-22,1.0,26,Skin Care,891.84,1
15959,567,2023-01-02,21.0,172,Vitamins,1073.29,1
15960,6269,2023-03-20,11.0,396,Vitamins,1099.02,1
15961,4943,2023-06-18,,275,Diabetes Care,1318.19,0
15962,100,2023-02-17,13.0,177,Diabetes Care,837.16,1
15963,1060,2023-02-01,10.0,101,Heart Care,905.31,1
15964,4684,2023-08-09,18.0,136,Pain Relief,856.89,1
15965,5832,2023-05-18,,388,Diabetes Care,1471.2,0
15966,7022,2023-10-27,41.0,418,Diabetes Care,565.43,1
15967,3837,2023-05-05,,96,Vitamins,409.44,0
15968,7393,2023-12-30,,343,Digestive Health,977.34,0
15969,721,2023-12-07,,56,Cold & Cough,838.07,0
15970,4843,2023-08-23,,114,Digestive Health,1312.81,0
15971,2253,2023-11-08,12.0,110,Skin Care,1386.01,1
15972,370,2023-03-04,22.0,120,Diabetes Care,1492.16,1
15973,7758,2023-08-22,41.0,422,Heart Care,1338.37,1
15974,1941,2023-01-25,,380,Diabetes Care,742.45,0
15975,3724,2023-11-19,27.0,71,Digestive Health,743.11,1
15976,2702,2023-03-19,16.0,493,Cold & Cough,1143.01,1
15977,2383,2023-06-28,3.0,215,Pain Relief,646.76,1
15978,143,2023-11-03,,454,Diabetes Care,1084.95,0
15979,1121,2023-12-05,33.0,170,Pain Relief,1121.81,1
15980,7994,2023-06-18,,394,Diabetes Care,685.1,0
15981,6311,2023-05-24,,34,Vitamins,1189.63,0
15982,7526,2023-03-17,42.0,333,Digestive Health,1368.44,1
15983,3075,2023-12-15,37.0,453,Vitamins,1383.24,1
15984,7474,2023-04-02,13.0,436,Diabetes Care,1448.17,1
15985,6207,2023-02-08,11.0,68,Diabetes Care,893.59,1
15986,7614,2023-04-06,14.0,101,Pain Relief,399.99,1
15987,1029,2023-11-25,1.0,401,Pain Relief,556.42,1
15988,204,2023-05-21,19.0,7,Heart Care,629.64,1
15989,3222,2023-03-10,39.0,417,Diabetes Care,1257.55,1
15990,4099,2023-05-22,,37,Vitamins,357.26,0
15991,6335,2023-12-16,11.0,125,Diabetes Care,504.22,1
15992,173,2023-05-03,19.0,136,Digestive Health,1392.15,1
15993,7809,2023-11-23,,422,Vitamins,1492.91,0
15994,4527,2023-11-06,37.0,419,Diabetes Care,604.24,1
15995,2518,2023-09-12,,409,Skin Care,539.14,0
15996,2862,2023-11-20,28.0,296,Vitamins,642.08,1
15997,6123,2023-05-02,7.0,481,Digestive Health,1066.23,1
15998,7670,2023-01-28,6.0,13,Pain Relief,833.69,1
15999,3457,2023-07-21,,76,Diabetes Care,603.3,0
16000,4619,2023-12-10,,110,Digestive Health,295.92,0
16001,6973,2023-12-11,25.0,136,Cold & Cough,1301.02,1
16002,2355,2023-07-16,45.0,298,Heart Care,1289.22,1
16003,5502,2023-04-05,1.0,340,Heart Care,692.66,1
16004,5442,2023-05-24,,15,Vitamins,725.72,0
16005,6546,2023-01-31,,376,Heart Care,257.34,0
16006,4766,2023-08-24,,209,Pain Relief,1300.38,0
16007,6001,2023-11-03,31.0,116,Heart Care,1103.94,1
16008,6291,2023-10-13,5.0,337,Heart Care,1487.23,1
16009,2367,2023-05-22,44.0,353,Heart Care,373.88,1
16010,4762,2023-07-08,,327,Heart Care,450.9,0
16011,3861,2023-06-19,6.0,450,Digestive Health,624.42,1
16012,4197,2023-06-24,,237,Heart Care,516.47,0
16013,5457,2023-10-06,5.0,7,Diabetes Care,339.85,1
16014,6053,2023-09-21,25.0,191,Cold & Cough,1466.88,1
16015,700,2023-12-23,1.0,39,Vitamins,1098.49,1
16016,4277,2023-09-26,,312,Pain Relief,568.59,0
16017,3615,2023-05-23,30.0,217,Skin Care,911.75,1
16018,4542,2023-01-23,37.0,387,Pain Relief,230.85,1
16019,4302,2023-07-12,,340,Pain Relief,1317.59,0
16020,6710,2023-05-11,,255,Cold & Cough,844.25,0
16021,4696,2023-06-08,,8,Cold & Cough,1224.18,0
16022,1076,2023-06-01,33.0,399,Digestive Health,824.7,1
16023,3746,2023-07-09,,165,Diabetes Care,371.76,0
16024,2765,2023-11-12,40.0,40,Heart Care,698.26,1
16025,1918,2023-12-26,45.0,379,Vitamins,338.56,1
16026,1112,2023-07-27,,18,Heart Care,428.91,0
16027,471,2023-09-11,,148,Diabetes Care,1273.88,0
16028,3033,2023-04-04,45.0,320,Skin Care,1013.46,1
16029,7984,2023-06-24,33.0,293,Skin Care,563.07,1
16030,3748,2023-07-06,31.0,211,Pain Relief,650.84,1
16031,4882,2023-11-14,,391,Skin Care,786.54,0
16032,1337,2023-09-30,,419,Skin Care,1061.03,0
16033,4329,2023-11-15,,395,Cold & Cough,1425.62,0
16034,2081,2023-07-03,27.0,21,Heart Care,528.54,1
16035,7532,2023-07-04,,89,Skin Care,1399.86,0
16036,4280,2023-01-26,,27,Heart Care,887.35,0
16037,3637,2023-06-12,,198,Digestive Health,885.41,0
16038,2057,2023-05-23,,442,Diabetes Care,687.9,0
16039,2258,2023-09-15,15.0,65,Cold & Cough,312.86,1
16040,2307,2023-05-08,17.0,315,Vitamins,357.9,1
16041,5843,2023-07-06,35.0,410,Cold & Cough,705.07,1
16042,279,2023-03-31,9.0,227,Pain Relief,239.94,1
16043,1867,2023-05-22,,167,Cold & Cough,577.84,0
16044,2511,2023-01-27,8.0,357,Cold & Cough,184.2,1
16045,6754,2023-01-17,,425,Cold & Cough,1493.15,0
16046,4176,2023-02-28,,453,Cold & Cough,194.39,0
16047,5323,2023-07-05,,53,Pain Relief,496.56,0
16048,4178,2023-05-30,,483,Skin Care,1376.28,0
16049,4896,2023-06-10,,336,Vitamins,150.34,0
16050,364,2023-03-05,,319,Diabetes Care,1432.52,0
16051,862,2023-07-22,11.0,316,Skin Care,827.68,1
16052,697,2023-09-08,,251,Diabetes Care,847.04,0
16053,330,2023-03-08,,66,Cold & Cough,658.63,0
16054,3062,2023-01-03,26.0,289,Diabetes Care,1186.04,1
16055,2059,2023-01-08,,24,Diabetes Care,758.9,0
16056,6494,2023-06-29,38.0,60,Pain Relief,217.02,1
16057,1201,2023-04-19,,176,Heart Care,202.51,0
16058,2986,2023-05-22,,343,Pain Relief,1190.74,0
16059,6122,2023-06-03,37.0,162,Vitamins,668.84,1
16060,3626,2023-03-21,40.0,259,Cold & Cough,947.78,1
16061,3167,2023-02-12,,359,Digestive Health,1050.73,0
16062,3320,2023-07-30,,334,Digestive Health,1082.38,0
16063,5688,2023-11-18,43.0,342,Heart Care,675.45,1
16064,1776,2023-09-20,,95,Vitamins,730.95,0
16065,4448,2023-10-06,25.0,70,Skin Care,1452.82,1
16066,5719,2023-06-13,33.0,424,Diabetes Care,545.23,1
16067,707,2023-06-25,15.0,202,Vitamins,1348.85,1
16068,3603,2023-03-30,22.0,402,Heart Care,550.12,1
16069,2454,2023-07-31,8.0,16,Digestive Health,617.22,1
16070,4387,2023-02-28,12.0,101,Digestive Health,419.07,1
16071,5485,2023-12-02,,368,Digestive Health,565.83,0
16072,1945,2023-03-22,,410,Skin Care,193.62,0
16073,3691,2023-03-28,1.0,26,Heart Care,598.31,1
16074,3970,2023-03-30,,485,Heart Care,1376.96,0
16075,2049,2023-10-31,34.0,115,Diabetes Care,1491.88,1
16076,5169,2023-01-08,40.0,82,Pain Relief,1120.46,1
16077,5288,2023-12-14,7.0,134,Cold & Cough,352.22,1
16078,6068,2023-06-07,13.0,126,Vitamins,1026.65,1
16079,5122,2023-03-16,44.0,458,Skin Care,638.78,1
16080,4987,2023-12-23,,162,Digestive Health,843.27,0
16081,5610,2023-03-28,,49,Diabetes Care,184.65,0
16082,6082,2023-10-19,24.0,248,Cold & Cough,966.56,1
16083,6652,2023-02-14,,208,Heart Care,1002.35,0
16084,3902,2023-01-06,,473,Vitamins,1329.39,0
16085,1372,2023-04-19,37.0,257,Pain Relief,1318.07,1
16086,4953,2023-03-04,20.0,11,Digestive Health,482.05,1
16087,3085,2023-02-12,,256,Cold & Cough,1236.95,0
16088,2470,2023-08-28,,290,Diabetes Care,1235.96,0
16089,4205,2023-01-11,,459,Diabetes Care,522.4,0
16090,3784,2023-03-08,,236,Cold & Cough,329.7,0
16091,1000,2023-04-22,38.0,415,Pain Relief,939.77,1
16092,463,2023-09-18,13.0,325,Vitamins,1078.92,1
16093,5202,2023-07-11,,76,Digestive Health,987.56,0
16094,7341,2023-12-17,6.0,98,Digestive Health,948.21,1
16095,5317,2023-08-28,10.0,464,Pain Relief,842.52,1
16096,2225,2023-08-27,,90,Skin Care,411.58,0
16097,2821,2023-03-01,13.0,222,Digestive Health,244.62,1
16098,934,2023-07-04,41.0,186,Skin Care,1386.94,1
16099,7374,2023-01-31,36.0,156,Skin Care,1072.46,1
16100,7774,2023-07-21,32.0,280,Skin Care,612.25,1
16101,1933,2023-07-11,12.0,135,Pain Relief,1161.44,1
16102,1825,2023-12-24,,57,Vitamins,508.99,0
16103,1720,2023-05-17,,231,Diabetes Care,924.71,0
16104,3015,2023-12-11,7.0,366,Cold & Cough,774.39,1
16105,1032,2023-12-05,,315,Digestive Health,900.19,0
16106,5778,2023-06-21,,128,Vitamins,798.28,0
16107,2123,2023-09-01,,80,Heart Care,1206.66,0
16108,5211,2023-02-20,12.0,13,Diabetes Care,816.06,1
16109,7681,2023-09-21,43.0,424,Cold & Cough,1303.7,1
16110,4608,2023-10-04,,336,Digestive Health,814.29,0
16111,6377,2023-01-05,22.0,233,Skin Care,1435.14,1
16112,390,2023-04-17,,440,Cold & Cough,426.13,0
16113,3057,2023-08-11,,446,Heart Care,842.7,0
16114,3451,2023-02-27,32.0,81,Heart Care,456.83,1
16115,4506,2023-10-29,,500,Diabetes Care,1447.57,0
16116,2689,2023-10-19,22.0,102,Pain Relief,349.32,1
16117,2856,2023-02-24,,96,Diabetes Care,438.04,0
16118,2773,2023-01-18,,306,Cold & Cough,1455.28,0
16119,2926,2023-12-02,3.0,357,Pain Relief,884.97,1
16120,3966,2023-03-25,,494,Digestive Health,915.41,0
16121,4163,2023-10-13,,483,Pain Relief,216.92,0
16122,5688,2023-01-22,4.0,259,Vitamins,161.16,1
16123,7512,2023-02-21,,26,Diabetes Care,861.99,0
16124,6097,2023-07-24,,114,Diabetes Care,1355.38,0
16125,180,2023-09-10,,289,Vitamins,189.27,0
16126,2261,2023-07-25,,289,Vitamins,1312.94,0
16127,4766,2023-08-29,,422,Pain Relief,758.18,0
16128,4945,2023-11-07,28.0,128,Cold & Cough,537.14,1
16129,3094,2023-01-25,,311,Pain Relief,1012.22,0
16130,1281,2023-08-15,,111,Pain Relief,929.75,0
16131,4761,2023-05-19,,375,Digestive Health,1010.49,0
16132,2197,2023-02-11,37.0,439,Vitamins,152.81,1
16133,7213,2023-06-19,,310,Heart Care,941.48,0
16134,5073,2023-04-01,,355,Cold & Cough,1041.46,0
16135,3979,2023-06-08,,447,Diabetes Care,1430.85,0
16136,6991,2023-06-18,,296,Digestive Health,915.26,0
16137,2647,2023-01-02,15.0,394,Pain Relief,293.79,1
16138,806,2023-01-15,32.0,54,Pain Relief,995.5,1
16139,6462,2023-01-30,,177,Pain Relief,335.39,0
16140,3885,2023-07-01,,161,Diabetes Care,1425.77,0
16141,6231,2023-05-07,,348,Heart Care,1071.1,0
16142,3497,2023-07-10,23.0,190,Cold & Cough,434.03,1
16143,4362,2023-07-16,,136,Skin Care,279.46,0
16144,6496,2023-05-18,,423,Heart Care,397.76,0
16145,6400,2023-09-17,8.0,265,Heart Care,1305.76,1
16146,5042,2023-08-14,17.0,151,Digestive Health,697.15,1
16147,1827,2023-11-29,,421,Skin Care,1461.01,0
16148,125,2023-08-29,,43,Vitamins,310.53,0
16149,7642,2023-09-21,9.0,311,Diabetes Care,552.4,1
16150,6971,2023-08-18,,41,Pain Relief,1264.81,0
16151,986,2023-04-16,,216,Skin Care,915.41,0
16152,1188,2023-02-13,8.0,397,Digestive Health,309.29,1
16153,2287,2023-01-17,,194,Vitamins,1469.69,0
16154,748,2023-06-19,,485,Heart Care,1200.97,0
16155,2910,2023-05-21,,230,Cold & Cough,199.27,0
16156,2007,2023-08-15,,422,Cold & Cough,1318.84,0
16157,6832,2023-12-10,,365,Vitamins,760.75,0
16158,4192,2023-05-24,1.0,66,Heart Care,1186.86,1
16159,7905,2023-03-07,,469,Diabetes Care,1122.74,0
16160,2076,2023-02-11,18.0,87,Pain Relief,205.67,1
16161,319,2023-11-03,9.0,476,Skin Care,1232.36,1
16162,3835,2023-03-13,19.0,311,Cold & Cough,698.53,1
16163,3367,2023-03-04,,128,Cold & Cough,458.67,0
16164,1658,2023-02-13,,81,Heart Care,710.98,0
16165,7215,2023-12-19,,89,Cold & Cough,778.28,0
16166,2545,2023-08-11,,7,Cold & Cough,598.84,0
16167,7543,2023-03-19,30.0,343,Digestive Health,323.7,1
16168,5021,2023-04-23,38.0,36,Vitamins,317.0,1
16169,7618,2023-08-24,6.0,442,Heart Care,926.84,1
16170,7190,2024-01-01,41.0,159,Vitamins,490.44,1
16171,6883,2023-01-31,10.0,258,Diabetes Care,226.04,1
16172,4085,2023-09-30,18.0,174,Vitamins,175.22,1
16173,5547,2023-06-12,,104,Cold & Cough,1300.74,0
16174,1723,2023-12-14,13.0,389,Pain Relief,410.09,1
16175,920,2023-07-29,,250,Heart Care,1241.95,0
16176,3756,2023-03-04,,130,Diabetes Care,289.5,0
16177,6030,2023-08-03,37.0,278,Diabetes Care,770.54,1
16178,3724,2023-11-27,13.0,115,Heart Care,1047.51,1
16179,857,2023-08-06,,246,Digestive Health,908.65,0
16180,5352,2023-01-12,25.0,129,Vitamins,1350.33,1
16181,6871,2023-12-19,30.0,494,Skin Care,1400.64,1
16182,3012,2023-12-06,8.0,142,Pain Relief,654.08,1
16183,2138,2023-04-29,,387,Diabetes Care,905.03,0
16184,2253,2023-11-14,,71,Cold & Cough,888.69,0
16185,3586,2023-03-20,,270,Skin Care,720.61,0
16186,2038,2023-03-18,12.0,346,Heart Care,1299.15,1
16187,978,2023-09-10,35.0,115,Cold & Cough,360.45,1
16188,5682,2023-03-26,,300,Cold & Cough,1366.9,0
16189,2686,2023-11-09,4.0,291,Skin Care,1007.12,1
16190,4726,2023-07-02,32.0,403,Cold & Cough,1499.08,1
16191,4480,2023-06-04,,192,Skin Care,834.21,0
16192,2132,2023-02-20,,123,Diabetes Care,1144.62,0
16193,4882,2023-02-07,24.0,132,Cold & Cough,168.89,1
16194,3598,2023-09-08,,233,Skin Care,181.13,0
16195,610,2023-06-13,37.0,178,Digestive Health,532.28,1
16196,443,2023-05-03,9.0,191,Diabetes Care,1073.46,1
16197,3533,2023-03-25,36.0,344,Pain Relief,746.37,1
16198,7105,2023-07-15,,222,Diabetes Care,751.15,0
16199,4115,2023-07-31,17.0,431,Cold & Cough,1308.66,1
16200,2990,2023-06-18,,410,Diabetes Care,1246.41,0
16201,7096,2023-07-21,25.0,248,Diabetes Care,539.51,1
16202,2665,2023-11-02,,492,Heart Care,719.95,0
16203,7433,2023-01-03,,262,Skin Care,940.15,0
16204,6022,2023-07-29,26.0,226,Pain Relief,1327.57,1
16205,3418,2023-03-25,44.0,31,Cold & Cough,1310.23,1
16206,1093,2023-06-03,,359,Vitamins,1141.55,0
16207,3975,2023-06-19,,58,Diabetes Care,1337.96,0
16208,1319,2023-10-16,,2,Vitamins,511.52,0
16209,523,2023-07-23,1.0,318,Cold & Cough,257.05,1
16210,3542,2023-12-27,,289,Diabetes Care,579.05,0
16211,5365,2023-03-04,,12,Digestive Health,368.03,0
16212,2173,2023-06-10,,376,Pain Relief,1336.34,0
16213,2565,2023-09-25,13.0,407,Skin Care,289.52,1
16214,1770,2023-05-30,1.0,119,Skin Care,1080.02,1
16215,5025,2023-04-05,16.0,421,Skin Care,413.05,1
16216,3894,2023-10-27,,241,Pain Relief,439.04,0
16217,1807,2023-03-12,22.0,77,Skin Care,832.75,1
16218,2597,2023-12-04,23.0,240,Vitamins,1321.08,1
16219,1482,2023-09-09,38.0,208,Heart Care,487.18,1
16220,6014,2023-02-21,,173,Diabetes Care,604.08,0
16221,7713,2023-08-01,,236,Pain Relief,1182.07,0
16222,4308,2023-10-13,37.0,137,Cold & Cough,967.17,1
16223,7556,2023-06-08,,88,Digestive Health,1158.0,0
16224,5677,2023-01-22,40.0,300,Heart Care,1031.45,1
16225,2669,2023-12-11,42.0,357,Diabetes Care,1320.05,1
16226,6658,2023-05-22,,332,Heart Care,909.87,0
16227,4958,2023-12-30,,324,Heart Care,1100.73,0
16228,2091,2023-03-27,42.0,58,Pain Relief,256.13,1
16229,3080,2023-02-19,29.0,293,Cold & Cough,173.39,1
16230,1642,2023-07-15,45.0,253,Diabetes Care,949.09,1
16231,3487,2023-11-29,,496,Skin Care,654.87,0
16232,4342,2023-04-08,,103,Digestive Health,787.6,0
16233,4748,2023-04-05,,138,Vitamins,1146.73,0
16234,6157,2023-09-11,40.0,405,Cold & Cough,594.53,1
16235,375,2023-09-11,27.0,254,Heart Care,278.91,1
16236,2538,2023-05-09,32.0,31,Pain Relief,1430.38,1
16237,5990,2023-02-16,16.0,49,Vitamins,1220.79,1
16238,4783,2023-05-19,,473,Digestive Health,856.05,0
16239,7347,2023-06-23,,476,Vitamins,867.67,0
16240,2970,2023-10-04,,198,Cold & Cough,717.81,0
16241,5152,2023-09-24,4.0,479,Diabetes Care,1173.7,1
16242,1219,2023-08-15,,285,Digestive Health,1054.2,0
16243,5232,2023-07-13,,390,Heart Care,1342.29,0
16244,2547,2023-05-11,3.0,256,Digestive Health,1250.75,1
16245,2384,2023-09-04,,294,Pain Relief,1021.35,0
16246,5750,2023-07-05,45.0,98,Pain Relief,1243.71,1
16247,5260,2023-03-15,,273,Vitamins,942.7,0
16248,6079,2023-11-01,,6,Heart Care,212.67,0
16249,6483,2023-11-02,22.0,341,Heart Care,1054.53,1
16250,3509,2023-05-23,22.0,382,Pain Relief,1248.96,1
16251,6430,2023-03-30,,420,Digestive Health,615.79,0
16252,1733,2023-10-31,45.0,109,Digestive Health,740.32,1
16253,2052,2023-10-27,,99,Digestive Health,551.88,0
16254,5542,2023-03-22,,219,Skin Care,1078.36,0
16255,7619,2023-07-22,37.0,54,Digestive Health,595.6,1
